url,title,genres,description,description_word_count,processed_description
https://www.filmweb.pl/film/Madagaskar+3-2012-494685,Madagaskar 3,"['Animacja', 'Familijny', 'Komedia', 'Przygodowy']","Uwielbiane przez cale rodziny zwierzaki powrócą z nowymi przygodami. „Madagaskar 2” bił w 2009 roku w Polsce rekordy popularności (ponad 700 tys sprzedanych biletów w ciągu pierwszych 4 dni, a łącznie 2 240 000 widzów). W trzeciej części lew Alex i jego przyjaciele wciąż próbują wrócić do Nowego Jorku. Tym razem sprawy komplikują się, gdyż do przebycia jest cała Europa. Jak niezauważenie pokonać cały kontynent? Oczywiście w przebraniu trupy cyrkowej!",70,uwielbiać rodzina zwierzaki powrócą nowy przygoda madagaskar bić rok Polska rekord popularność tysiąc sprzedać bilet ciąg pierwszy dzień łącznie widz trzeci część lewa Alex przyjaciel wciąż próbować wrócić nowy jork sprawa komplikować przebyć Europa niezauważenie pokonać kontynent oczywiście przebranie trup cyrkowy
https://www.filmweb.pl/film/Brooklyn-2015-653727,Brooklyn,['Melodramat'],"Lata 50. XX wieku. Eilis Lacey, młoda dziewczyna z Irlandii, opuszcza rodzinny kraj i wyrusza do Ameryki, by szukać szczęścia w Nowym Jorku. Początkowa tęsknota za domem mija, gdy w życiu Eilis pojawia się mężczyzna, a wraz z nim pierwsza miłość i romantyczne uniesienia. Wkrótce jednak przeszłość daje o sobie znać i Eilis musi dokonać dramatycznego wyboru między dwoma krajami i dwoma stylami życia…",64,rok xx wiek eilis lacey młody dziewczyna irlandia opuszczać rodzinny kraj wyrusza ameryka szukać szczęście nowy jork początkowy tęsknota dom mijać życie eilis pojawiać mężczyzna wraz pierwszy miłość romantyczny uniesienie wkrótce przeszłość dawać siebie znać eilis musieć dokonać dramatycznego wybór kraj styl życie
https://www.filmweb.pl/film/Lincoln-2012-196929,Lincoln,"['Biograficzny', 'Polityczny', 'Dramat historyczny']","Najnowszy film Stevena Spielberga, zrealizowana z ogromnym rozmachem i w znakomitej obsadzie aktorskiej historia burzliwego życia Abrahama Lincolna, prezydenta Stanów Zjednoczonych w okresie wojny secesyjnej, która zadecydowała o losach świata. W rolach głównych: dwukrotny laureat Oscara Daniel Day-Lewis (""Moja lewa stopa"",""Aż poleje się krew""), dwukrotna laureatka Oscara Sally Field (""Norma Rae"", ""Miejsca w sercu""), laureat Oscara Tommy Lee Jones (""Ścigany""), Joseph Gordon-Levitt (""Incepcja""), James Spader (""Seks, kłamstwa i kasety wideo"") oraz nominowani do Oscara: Jackie Earle Haley (""Małe dzieci""), David Strathairn (""Good Night and Good Luck"") i Hal Holbrook (""Wszystko za życie"").",92,nowy film steven spielberg zrealizować ogromny rozmach znakomity obsadza aktorski historia burzliw życie abrahama lincolny prezydent stanów zjednoczonych okres wojna secesyjny zadecydować los świat rol główny dwukrotny laureat oscary daniel day lewis lewy poleć krew dwukrotny laureatka oscary sally field norma rae miejsce serce laureat oscary tomma lee Jones ścigać joseph gordon levitt incepcja James spader seks kłamstwo kaseta wideo nominowani oscar jacki earle haley mały dziecko david strathairn good night and good luck hal holbrook życie
https://www.filmweb.pl/film/365+dni-2020-842452,365 dni,['Erotyczny'],"Massimo Torricelli, młody i przystojny szef sycylijskiej rodziny mafijnej po zamachu, w którym ginie jego ojciec, jest zmuszony przejąć rządy. Laura Biel jest dyrektorką sprzedaży w luksusowym hotelu. Odnosi sukcesy zawodowe, ale w życiu prywatnym brakuje jej namiętności. Podejmuje ostatnią próbę ratowania związku. Razem z partnerem i przyjaciółmi leci na Sycylię. Laura nie spodziewa się, że na jej drodze stanie Massimo – najniebezpieczniejszy mężczyzna na wyspie, który porwie ją, uwięzi i da 365 dni na… pokochanie go.  ""365 dni"" to pierwszy polski erotyk. Film powstał na podstawie bestsellerowej książki autorstwa Blanki Lipińskiej. To nie kolejna komedia romantyczna, ale opowieść o pożądaniu i pragnieniach.",103,massimo torricellia młody przystojny szef sycylijski rodzina mafijny zamach ginąć ojciec zmusić przejąć rząd laura biel dyrektorka sprzedaż luksusowy hotel odnosić sukces zawodowy życie prywatny brakować namiętność podejmować ostatni próba ratować związek razem partner przyjaciel lecieć sycylia laura spodziewać droga stan massimo niebezpieczny mężczyzna wyspa porwo uwięzi dać dzień pokochać dzień pierwszy polski erotyk film powstać podstawa bestsellerowy książka autorstwo blanka lipiński kolejny komedia romantyczny opowieść pożądanie pragnieni
https://www.filmweb.pl/film/Incredible+Hulk-2008-261650,Incredible Hulk,"['Akcja', 'Sci-Fi']","""Incredible Hulk"" to rewelacyjna ekranizacja kultowej opowieści o jednym z najpopularniejszych superbohaterów. Od czasu przypadkowego napromieniowania naukowiec Bruce Banner (Edward Norton) szuka lekarstwa, które pozwoli mu uwolnić się od niezwykłego stanu, w jaki wpada pod wpływem silnego stresu. W takich chwilach Banner zmienia się bowiem w olbrzymiego zielonego mutanta - Hulka. Naukowiec jest na najlepszej drodze do znalezienia remedium, jednak wszystko może zostać utracone, kiedy pojawia się tajemnicze monstrum, które siłą przewyższa Hulka. W dodatku zielonego olbrzyma usiłuje schwytać armia, by wykorzystać jego moc do własnych celów. Banner musi dokonać ostatecznego wyboru - czy pozostać zwykłym naukowcem, czy raczej uwolnić niezmierzoną siłę, która tkwi w jego wnętrzu.",107,incredibel hulk rewelacyjny ekranizacja kultowy opowieść popularny superbohater czas przypadkowy napromieniować naukowieco bruce banner edward norton szukać lekarstwo pozwolić uwolnić niezwykły stan wpadać wpływ silny stres chwila banner zmieniać olbrzymi zielony mutant hulka naukowiec dobry droga znaleźć remedium móc zostać utracić pojawiać tajemniczy monstrum siła przewyższać hulka dodatek zielony olbrzym usiłować schwytać armia wykorzystać moc własny cel banner musieć dokonać ostateczny wybór pozostać zwykły naukowec raczej uwolnić niezmierzony siła tkwić wnętrze
https://www.filmweb.pl/film/Frost+Nixon-2008-381328,Frost/Nixon,['Dramat'],"Latem 1977 roku emitowana przez amerykańską telewizję seria wywiadów Davida Frosta z Richardem Nixonem zgromadziła przed ekranami rekordową liczbę widzów. Takiego zainteresowania programem publicystycznym nie odnotowano nigdy dotąd w historii. Ponad 45 milionów widzów przez cztery dni z rzędu gromadziło się przed ekranami telewizorów w nadziei na poznanie sposobu myślenia człowieka, który po aferze Watergate w niesławie opuszczał urząd prezydenta USA. Słowna potyczka Nixona i Frosta rozpalała umysły obywateli ciekawych tego, czy prowadzącemu program uda się przyprzeć byłego prezydenta do muru i uzyskać przyznanie się do winy za nadużycia władzy. Obaj mężczyźni zdawali sobie sprawę jak wiele mają do zyskania lub stracenia - w tej potyczce tylko jeden mógł odejść w glorii chwały. Ich legendarna telewizyjna konfrontacja na zawsze zmieniła oblicze sztuki wywiadu, jak również oblicze polityki, doprowadzając do wyznań, które zaskoczyły ludzi na całym świecie, a być może były zaskoczeniem również dla samego Nixona.",145,lato rok emitować amerykański telewizja seria wywiad davida frosta richard nixono zgromadzić ekran rekordowy liczba widz zainteresowanie program publicystyczny odnotować dotąd historia milion widz cztery dzień rząd gromadzić ekrana telewizor nadzieja poznać myśleć człowiek afer watergaty niesława opuszczać urząd prezydent usa słowny potyczka nixony frosta rozpalać umysł obywatel ciekawy prowadzący program udać przyprzeć prezydent mur uzyskać przyznać wina nadużycia władza oba mężczyzna zdawać siebie sprawa mieć zyskać stracenie potyczka móc odejść gloria chwała legendarny telewizyjny konfrontacja zmienić oblicze sztuka wywiad oblicze polityka doprowadzać wyznanie zaskoczyć człowiek świat zaskoczenie nixone
https://www.filmweb.pl/film/Jutro+b%C4%99dzie+niebo-2001-31381,Jutro będzie niebo,['Dramat obyczajowy'],"Mężczyznę opuściła żona, bo nie poradził sobie w biznesie. Zmuszony jest przemycać przez granicę alkohol, zaś dwunastolatka opuściła dom, w którym czuła się zbędna i niekochana. Na pustej drodze kierowca niechcący zabija psa, być może jedyną bliską dziecku istotę. Mała domaga się by pochować zwierzę, kierowca ulega jej prośbie i tak zaczyna się ich wspólna podróż, której celu i sensu mężczyzna nie przeczuwa. Dziwne, tajemnicze dziecko uświadomi mu, że w bezdusznym świecie jest jeszcze coś o co warto zabiegać, wewnętrzna wolność. Ich wspólna podroż, jak to bywa w kinie drogi, jest bowiem ryzykowna, dla postronnych wygląda wszak, że mężczyzna porwał dziecko, a kolejne następujące zdarzenia tylko pogarszają sytuację. Być może do ostateczności. Widz musi zadowolić się domysłami. Happy end zdarza się tylko w sercach bohaterów.",125,mężczyzna opuścić żona poradzić siebie biznes zmusić przemycać granica alkohol dwunastolatka opuścić dom czuć zbędny niekochany pusty droga kierowca niechcący zabijać pies jedyny bliski dziecko istota mały domagać pochować zwierzę kierowca ulegać prośba zaczynać wspólny podróż cel sens mężczyzna przeczuwać dziwny tajemniczy dziecko uświadomić bezduszny świat warto zabiegać wewnętrzny wolność wspólny podroż bywać kino droga ryzykowny postronny wyglądać wszak mężczyzna porwać dziecko kolejny następujący zdarzenie pogarszać sytuacja móc ostateczność widz musieć zadowolić domysł happy End zdarzać serca bohater
https://www.filmweb.pl/film/Sztuka+kradzie%C5%BCy-2013-643915,Sztuka kradzieży,['Komedia kryminalna'],"Crunch Calhoun (Russell), brawurowy motocyklista i prawie-nawrócony złodziej dzieł sztuki, godzi się wrócić do przestępczej gry i wziąć udział w jeszcze jednej, niezwykle zyskownej kradzieży, razem ze swoim nieodpowiedzialnym bratem Nickym (Dillon). Crunch zbiera stary zespół i opracowuje plan kradzieży bezcennego starodruku. Jednak udany skok prowadzi do kolejnego, daleko bardziej ryzykownego planu autorstwa Nicky'ego. To z czego bracia nie zdają sobie sprawy to fakt, że każdy chce osiągnąć inny cel, a plan idzie nie po ich myśli.",77,crunch calhoun russell brawurowy motocyklista nawrócona złodziej dzieło sztuka godzić wrócić przestępczy gra wziąć udział niezwykle zyskowć kradzież razem swój nieodpowiedzialny brat nickym dillon crunch zbierać stary zespół opracowywać plan kradzież bezcenny starodruk udany skok prowadzić kolejny ryzykowny plan autorstwo brat zdać siebie sprawa fakt chcieć osiągnąć cel plan iść myśl
https://www.filmweb.pl/film/Olimpiada-2005-104549,Olimpiada,"['Komedia', 'Sportowy']","Pełen uroku, życiowy nieudacznik Steve Barker (Johnny Knoxville), zmuszony przez długi i swego chciwego wuja (Brian Cox) wpada na nieprawdopodobny, zasługujący na prawdziwą pogardę, zwariowany pomysł. Udaje upośledzonego, by wziąć udział w Olimpiadzie Specjalnej, na której zamierza wywalczyć złoto. Gdy konkurenci Steve'a wykrywają jego oszustwo, nakłaniają go do podjęcia największego wyzwania, by został po prostu lepszym człowiekiem.",57,pełny urok życiowy nieudacznik steve barker johnny knoxville zmusić dług swój chciwy wuja brian cox wpadać nieprawdopodobny zasługuć prawdziwy pogarda zwariować pomysł udawać upośledzoć wziąć udział olimpiada specjalny zamierzać wywalczyć złoto konkurent wykrywać oszustwo nakłaniać podjąć duży wyzwać zostać prosty dobry człowiek
https://www.filmweb.pl/film/Spaleni+s%C5%82o%C5%84cem+2-2010-203194,Spaleni słońcem 2,"['Dramat', 'Wojenny']","Podczas gdy nasila się atak wojsk hitlerowskich, a terror Józef StalinStalina (Maksim Sukhanow) dotyka już niemal wszystkich Rosjan, cudem ocalały oficer Kotow (Nikita Michałkow) walczy na froncie, a jego córka Nadia (Nadieżda Michałkowa) ratuje życie żołnierzy jako pielęgniarka. W rozdartym wojną kraju ci, którzy dotąd byli zaciekłymi wrogami, próbują wspólnie stawić czoło krwawej inwazji Niemców i przetrwać zmasowane  bombardowania. Ostatnią rzeczą, która trzyma przy życiu Kotowa i jego córkę w kraju trawionym pożogą, jest nadzieja na ponowne spotkanie ojca i córki.",81,nasilać atak wojsko hitlerowski terror Józef stalinstalina maksi sukhanow dotykać niemal wszystek rosjanin cud ocalać oficer kotow nikity michałkow walczyć front córka nadio nadieżdy michałkowy ratywać życie żołnierz pielęgniarka rozdarty wojna kraj dotąd zaciekły wroge próbować wspólnie stawić czoło krwawy inwazja niemców przetrwać zmasować bombardowanie ostatni rzecz trzymać życie kotowy córka kraj trawiony pożoga nadzieja ponowny spotkanie ojciec córka
https://www.filmweb.pl/film/Kumple+na+zab%C3%B3j-2005-121926,Kumple na zabój,['Czarna komedia'],"Niezwykła przyjaźń powstaje gdy płatny morderca (Pierce Brosnan), jako Julian Noble zaprzyjaźnia się z przeciętnym Dannym Wrightem, handlowcem z Denver (Greg Kinnear). Danny przyleciał do Meksyku ze swoim wspólnikiem, licząc na lukratywny interes, pozwalający na odbicie się od dna. Ten interes jest jedyną szansą Danniego na uratowanie swojej posady jak również uwierzenie w siebie i próby ocalenia małżeństwa. Julian natomiast przechodzi okres załamania. Są to jego urodziny, zdaje sobie sprawę że nie ma przyjaciół, a napotkany mężczyzna w hotelowym barze staje się jedyną osobą, z którą może porozmawiać. Spotkanie to rodzi konsekwencje, jakich nikt się nie spodziewał.",97,niezwyc przyjaźń powstawać płatny morderca pierka brosnan Julian nobel zaprzyjaźniać przeciętny danny wright handlowce Denver greg kinnear danny przylecieć meksyk swój wspólnik liczyć lukratywny interes pozwalać odbić dno interes jedyny szansa danniy uratowanie swój posada uwierzeć siebie próba ocaleć małżeństwo julian przechodzić okres załamanie urodzina zdawać siebie sprawa mieć przyjaciel napotkany mężczyzna hotelowy bar stawać jedyny osoba móc porozmawiać spotkanie rodzić konsekwencja nikt spodziewać
https://www.filmweb.pl/film/Uwi%C4%99ziona+w+mroku-2013-633609,Uwięziona w mroku,['Thriller'],"Zamknięta w sobie, niewidoma dziewczyna po przejściach, Sara (Michelle Monaghan), mieszka w eleganckim apartamencie na wysokim piętrze jednego z nowojorskich wieżowców. Jedyną bliską osobą jest jej chłopak, Ryan (Andrew W. Walker). Pewnego dnia, wracając do mieszkania, Sara potyka się o leżące w kałuży krwi ciało. To jej ukochany, zamordowany przed chwilą przez tajemniczego napastnika. To dopiero początek koszmaru. Bezwzględny przestępca Hollander (Michael Keaton) szuka zemsty - oraz diamentów, rzekomo ukrytych w tym apartamencie. Złapana w pułapkę, odcięta od świata dziewczyna w tej nierównej walce może liczyć tylko na siebie.",89,zamknąć siebie niewidoma dziewczyna przejście sarać michelle Monaghan mieszkać elegancki apartament wysoki piętro nowojorski wieżowiec jedyny bliski osoba chłopak ryan Andrew walker pewien dzień wracać mieszkanie sary potykać leżący kałuża krew ciało ukochać zamordować chwila tajemniczy napastnik dopiero początek koszmar bezwzględny przestępca hollander michael keaton szukać zemsta diament rzekomo ukryć apartament złapać pułapka odciąć świat dziewczyna nierówny walka móc liczyć siebie
